"x","y","path","block_id","ring","segment"
2.16474652161057,-5.05607283345236,9,178,3,32
2.12114873433984,-5.07451751862268,10,178,3,32
2.07739380862181,-5.09258627456617,11,178,3,32
2.1718207999228,-5.32406746886464,12,178,3,32
2.21756458590074,-5.3051774058328,13,178,3,32
2.26314409077469,-5.28589432588201,14,178,3,32
2.30855593793434,-5.2662196575369,15,178,3,32
2.35379676318983,-5.24615485833168,16,178,3,32
2.39886321502082,-5.22570141470214,17,178,3,32
2.44375195482494,-5.20486084187553,18,178,3,32
2.48845965716498,-5.18363468375833,19,178,3,32
2.53298301001535,-5.16202451282184,20,178,3,32
2.57731871500736,-5.14003192998573,21,178,3,32
2.62146348767364,-5.11765856449939,22,178,3,32
2.07739380862181,-5.09258627456617,1,179,3,33
2.0334849858987,-5.11027776271746,2,179,3,33
1.98942551901372,-5.12759067245982,3,179,3,33
1.94521867197005,-5.14452372122232,4,179,3,33
1.90086771968903,-5.16107565457475,5,179,3,33
1.85637594776762,-5.17724524632066,6,179,3,33
1.81174665223492,-5.1930312985881,7,179,3,33
1.76698313930801,-5.20843264191841,8,179,3,33
1.72208872514705,-5.22344813535287,9,179,3,33
1.67706673560959,-5.23807666651719,10,179,3,33
1.6319205060042,-5.2523171517039,11,179,3,33
1.70609871082257,-5.49105884041772,12,179,3,33
1.75329704177366,-5.47617106044979,13,179,3,33
1.800365485381,-5.46087759605073,14,179,3,33
1.84730055473109,-5.44517958018743,15,179,3,33
1.89409877279105,-5.42907817579665,16,179,3,33
1.94075667266615,-5.41257457569887,17,179,3,33
1.98727079785672,-5.39567000250997,18,179,3,33
2.03363770251413,-5.3783657085506,19,179,3,33
2.07985395169616,-5.36066297575345,20,179,3,33
2.12591612162137,-5.34256311556825,21,179,3,33
2.1718207999228,-5.32406746886464,22,179,3,33
1.6319205060042,-5.2523171517039,1,180,3,34
1.58665338084335,-5.26616853595272,2,180,3,34
1.54126871359569,-5.27962979312859,3,180,3,34
1.49576986643758,-5.29269992599782,4,180,3,34
1.45016021000404,-5.30537796630184,5,180,3,34
1.40444312313903,-5.31766297482903,6,180,3,34
1.35862199264515,-5.32955404148423,7,180,3,34
1.31270021303273,-5.34105028535623,8,180,3,34
1.26668118626837,-5.35215085478294,9,180,3,34
1.22056832152291,-5.36285492741457,10,180,3,34
1.17436503491888,-5.3731617102745,11,180,3,34
1.22774526377883,-5.6173963334688,12,180,3,34
1.27604869977395,-5.60662106047887,13,180,3,34
1.32425760382602,-5.59543043909126,14,180,3,34
1.37236840453421,-5.58382529832696,15,180,3,34
1.42037753776538,-5.57180649791534,16,180,3,34
1.46828144691807,-5.55937492823035,17,180,3,34
1.51607658318604,-5.54653151022465,18,180,3,34
1.5637594058211,-5.53327719536136,19,180,3,34
1.61132638239549,-5.51961296554353,20,180,3,34
1.6587739890635,-5.50553983304148,21,180,3,34
1.70609871082257,-5.49105884041772,22,180,3,34
1.17436503491888,-5.3731617102745,1,181,3,35
1.12807474927741,-5.38307043981803,2,181,3,35
1.08170089386467,-5.39258038198898,3,181,3,35
1.03524690413784,-5.401690832274,4,181,3,35
0.988716221490593,-5.41040111575485,5,181,3,35
0.942112292998127,-5.41871058715833,6,181,3,35
0.895438571161842,-5.42661863090411,7,181,3,35
0.848698513653547,-5.43412466115034,8,181,3,35
0.801895583059311,-5.44122812183701,9,181,3,35
0.755033246622958,-5.44792848672722,10,181,3,35
0.708114975989195,-5.45422525944609,11,181,3,35
0.74030202035234,-5.70214458942092,12,181,3,35
0.789352939651269,-5.69556159976028,13,181,3,35
0.838345382289279,-5.68855667282961,14,181,3,35
0.887275718819615,-5.68113032756626,15,181,3,35
0.936140324396471,-5.67328311412703,16,181,3,35
0.984935579043494,-5.66501561384735,17,181,3,35
1.03365786792198,-5.65632843919826,18,181,3,35
1.08230358159865,-5.647222233741,19,181,3,35
1.13086911631306,-5.63769767207938,20,181,3,35
1.17935087424456,-5.62775545980976,21,181,3,35
1.22774526377883,-5.6173963334688,22,181,3,35
0.708114975989195,-5.45422525944609,1,182,3,36
0.661144246946442,-5.46011797351757,2,182,3,36
0.614124539169321,-5.46560619239898,3,182,3,36
0.567059335960892,-5.47068950951337,4,182,3,36
0.519952123994598,-5.47536754827961,5,182,3,36
0.472806393055956,-5.47963996214034,6,182,3,36
0.425625635784047,-5.48350643458758,7,182,3,36
0.37841334741276,-5.48696667918622,8,182,3,36
0.331173025511862,-5.49002043959522,9,182,3,36
0.283908169727897,-5.49266748958662,10,182,3,36
0.236622281524918,-5.49490763306227,11,182,3,36
0.247377839776051,-5.74467616183782,12,182,3,36
0.296813086533706,-5.74233419365874,13,182,3,36
0.34622634485331,-5.73956682321319,14,182,3,36
0.395613954113335,-5.73637425551287,15,182,3,36
0.444972255592412,-5.73275672706884,16,182,3,36
0.494297592740315,-5.728714505874,17,182,3,36
0.543586311448897,-5.72424789138323,18,182,3,36
0.592834760322748,-5.71935721449125,19,182,3,36
0.642039290949744,-5.71404283750802,20,182,3,36
0.691196258171275,-5.70830515413201,21,182,3,36
0.74030202035234,-5.70214458942092,22,182,3,36
0.236622281524918,-5.49490763306227,1,183,3,37
0.189318863925101,-5.49674070406838,2,183,3,37
0.142001421249232,-5.49816656680781,3,183,3,37
0.0946734588570909,-5.49918511565014,4,183,3,37
0.0473384828877854,-5.49979627513946,5,183,3,37
6.73533494602307e-16,-5.5,6,183,3,37
-0.0473384828877865,-5.49979627513946,7,183,3,37
-0.0946734588570896,-5.49918511565014,8,183,3,37
-0.142001421249231,-5.49816656680781,9,183,3,37
-0.1893188639251,-5.49674070406838,10,183,3,37
-0.236622281524917,-5.49490763306227,11,183,3,37
-0.247377839776049,-5.74467616183782,12,183,3,37
-0.197924266830791,-5.7465925542533,13,183,3,37
-0.148456031306014,-5.74808322893544,14,183,3,37
-0.0989767978960533,-5.74914807545242,15,183,3,37
-0.0494902321099586,-5.74978701491853,16,183,3,37
-4.40287725982785e-15,-5.75,17,183,3,37
0.0494902321099575,-5.74978701491853,18,183,3,37
0.0989767978960471,-5.74914807545242,19,183,3,37
0.148456031306015,-5.74808322893544,20,183,3,37
0.197924266830785,-5.7465925542533,21,183,3,37
0.247377839776051,-5.74467616183782,22,183,3,37
-0.236622281524917,-5.49490763306227,1,184,3,38
-0.283908169727894,-5.49266748958662,2,184,3,38
-0.33117302551186,-5.49002043959522,3,184,3,38
-0.378413347412757,-5.48696667918622,4,184,3,38
-0.425625635784045,-5.48350643458758,5,184,3,38
-0.472806393055957,-5.47963996214034,6,184,3,38
-0.519952123994596,-5.47536754827961,7,184,3,38
-0.567059335960893,-5.47068950951337,8,184,3,38
-0.614124539169322,-5.46560619239898,9,184,3,38
-0.661144246946441,-5.46011797351757,10,184,3,38
-0.708114975989196,-5.45422525944609,11,184,3,38
-0.740302020352341,-5.70214458942092,12,184,3,38
-0.691196258171279,-5.70830515413201,13,184,3,38
-0.642039290949745,-5.71404283750802,14,184,3,38
-0.592834760322752,-5.71935721449125,15,184,3,38
-0.543586311448896,-5.72424789138323,16,184,3,38
-0.494297592740319,-5.72871450587399,17,184,3,38
-0.444972255592411,-5.73275672706884,18,184,3,38
-0.395613954113342,-5.73637425551287,19,184,3,38
-0.346226344853308,-5.73956682321319,20,184,3,38
-0.296813086533712,-5.74233419365874,21,184,3,38
-0.247377839776049,-5.74467616183782,22,184,3,38
-0.708114975989196,-5.45422525944609,1,185,3,39
-0.755033246622956,-5.44792848672723,2,185,3,39
-0.801895583059312,-5.44122812183701,3,185,3,39
-0.848698513653546,-5.43412466115034,4,185,3,39
-0.895438571161843,-5.42661863090411,5,185,3,39
-0.942112292998126,-5.41871058715833,6,185,3,39
-0.988716221490592,-5.41040111575485,7,185,3,39
-1.03524690413784,-5.401690832274,8,185,3,39
-1.08170089386467,-5.39258038198898,9,185,3,39
-1.1280747492774,-5.38307043981803,10,185,3,39
-1.17436503491888,-5.3731617102745,11,185,3,39
-1.22774526377883,-5.6173963334688,12,185,3,39
-1.17935087424456,-5.62775545980976,13,185,3,39
-1.13086911631306,-5.63769767207938,14,185,3,39
-1.08230358159866,-5.647222233741,15,185,3,39
-1.03365786792198,-5.65632843919826,16,185,3,39
-0.9849355790435,-5.66501561384735,17,185,3,39
-0.936140324396472,-5.67328311412703,18,185,3,39
-0.887275718819621,-5.68113032756626,19,185,3,39
-0.83834538228928,-5.68855667282961,20,185,3,39
-0.789352939651278,-5.69556159976028,21,185,3,39
-0.740302020352341,-5.70214458942092,22,185,3,39
-1.17436503491888,-5.3731617102745,1,186,3,40
-1.22056832152291,-5.36285492741457,2,186,3,40
-1.26668118626837,-5.35215085478294,3,186,3,40
-1.31270021303273,-5.34105028535623,4,186,3,40
-1.35862199264515,-5.32955404148423,5,186,3,40
-1.40444312313903,-5.31766297482903,6,186,3,40
-1.45016021000404,-5.30537796630184,7,186,3,40
-1.49576986643758,-5.29269992599782,8,186,3,40
-1.54126871359569,-5.27962979312859,9,186,3,40
-1.58665338084335,-5.26616853595272,10,186,3,40
-1.6319205060042,-5.2523171517039,11,186,3,40
-1.70609871082257,-5.49105884041772,12,186,3,40
-1.6587739890635,-5.50553983304147,13,186,3,40
-1.61132638239549,-5.51961296554353,14,186,3,40
-1.56375940582111,-5.53327719536135,15,186,3,40
-1.51607658318604,-5.54653151022465,16,186,3,40
-1.46828144691808,-5.55937492823035,17,186,3,40
-1.42037753776538,-5.57180649791534,18,186,3,40
-1.37236840453422,-5.58382529832696,19,186,3,40
-1.32425760382602,-5.59543043909126,20,186,3,40
-1.27604869977395,-5.60662106047887,21,186,3,40
-1.22774526377883,-5.6173963334688,22,186,3,40
-1.6319205060042,-5.2523171517039,1,187,3,41
-1.67706673560959,-5.23807666651719,2,187,3,41
-1.72208872514705,-5.22344813535287,3,187,3,41
-1.766983139308,-5.20843264191841,4,187,3,41
-1.81174665223492,-5.1930312985881,5,187,3,41
-1.85637594776762,-5.17724524632066,6,187,3,41
-1.90086771968903,-5.16107565457475,7,187,3,41
-1.94521867197004,-5.14452372122232,8,187,3,41
-1.98942551901372,-5.12759067245982,9,187,3,41
-2.0334849858987,-5.11027776271746,10,187,3,41
-2.07739380862181,-5.09258627456617,11,187,3,41
-2.1718207999228,-5.32406746886464,12,187,3,41
-2.12591612162137,-5.34256311556825,13,187,3,41
-2.07985395169616,-5.36066297575345,14,187,3,41
-2.03363770251414,-5.3783657085506,15,187,3,41
-1.98727079785671,-5.39567000250997,16,187,3,41
-1.94075667266615,-5.41257457569887,17,187,3,41
-1.89409877279105,-5.42907817579665,18,187,3,41
-1.8473005547311,-5.44517958018743,19,187,3,41
-1.800365485381,-5.46087759605073,20,187,3,41
-1.75329704177366,-5.47617106044978,21,187,3,41
-1.70609871082257,-5.49105884041772,22,187,3,41
-2.07739380862181,-5.09258627456617,1,188,3,42
-2.12114873433984,-5.07451751862268,2,188,3,42
-2.16474652161057,-5.05607283345236,3,188,3,42
-2.20818394063285,-5.03725358547008,4,188,3,42
-2.25145777348592,-5.018061168839,5,188,3,42
-2.29456481436774,-4.99849700536727,6,188,3,42
-2.33750186983255,-4.97856254440269,7,188,3,42
-2.38026575902737,-4.95825926272536,8,188,3,42
-2.42285331392772,-4.93758866443829,9,188,3,42
-2.46526137957225,-4.91655228085592,10,188,3,42
-2.50748681429652,-4.89515167039072,11,188,3,42
-2.62146348767364,-5.11765856449939,12,188,3,42
-2.57731871500736,-5.14003192998573,13,188,3,42
-2.53298301001535,-5.16202451282184,14,188,3,42
-2.48845965716498,-5.18363468375833,15,188,3,42
-2.44375195482494,-5.20486084187554,16,188,3,42
-2.39886321502082,-5.22570141470214,17,188,3,42
-2.35379676318982,-5.24615485833168,18,188,3,42
-2.30855593793435,-5.2662196575369,19,188,3,42
-2.26314409077468,-5.28589432588201,20,188,3,42
-2.21756458590074,-5.3051774058328,21,188,3,42
-2.1718207999228,-5.32406746886464,22,188,3,42
-2.50748681429652,-4.89515167039072,1,189,3,43
-2.54952648996568,-4.87338841843776,2,189,3,43
-2.59137729220625,-4.8512641372572,3,189,3,43
-2.63303612063684,-4.82878046585488,4,189,3,43
-2.67449988909779,-4.80593906986094,5,189,3,43
-2.71576552587987,-4.78274164140636,6,189,3,43
-2.75682997395177,-4.75918989899763,7,189,3,43
-2.79769019118657,-4.73528558738947,8,189,3,43
-2.83834315058719,-4.71103047745552,9,189,3,43
-2.87878584051052,-4.6864263660572,10,189,3,43
-2.91901526489063,-4.66147507591057,11,189,3,43
-3.05169777693112,-4.87336030663378,12,189,3,43
-3.00963974235192,-4.89944574633253,13,189,3,43
-2.96735874834115,-4.92516822643077,14,189,3,43
-2.9248579271496,-4.95052584136172,15,189,3,43
-2.88214042731321,-4.97551671258844,16,189,3,43
-2.83920941341987,-5.00013898874301,17,189,3,43
-2.79606806587497,-5.02439084576372,18,189,3,43
-2.75271958066578,-5.04827048703011,19,189,3,43
-2.70916716912472,-5.07177614349616,20,189,3,43
-2.66541405769139,-5.09490607382129,21,189,3,43
-2.62146348767364,-5.11765856449939,22,189,3,43
-2.91901526489063,-4.66147507591057,1,190,3,44
-2.95902844346065,-4.63617845545131,2,190,3,44
-2.99882241197358,-4.61053837869776,3,190,3,44
-3.03839422242191,-4.58455674511214,4,190,3,44
-3.07774094325597,-4.55823547945977,5,190,3,44
-3.11685965960114,-4.53157653166655,6,190,3,44
-3.15574747347379,-4.50458187667444,7,190,3,44
-3.1944015039959,-4.4772535142952,8,190,3,44
-3.2328188876086,-4.44959346906221,9,190,3,44
-3.27099677828419,-4.42160379008052,10,190,3,44
-3.30893234773707,-4.39328655087501,11,190,3,44
-3.4593383635433,-4.5929813940966,12,190,3,44
-3.41967845002439,-4.62258578053872,13,190,3,44
-3.37976520068172,-4.65184771765595,14,190,3,44
-3.33960157235936,-4.68076503767225,15,190,3,44
-3.29919054044987,-4.70933559834146,16,190,3,44
-3.25853509867393,-4.73755728310594,17,190,3,44
-3.21763825885852,-4.7654280012534,18,190,3,44
-3.17650305071381,-4.79294568807178,19,190,3,44
-3.13513252160874,-4.8201083050022,20,190,3,44
-3.09352973634522,-4.84691383979,21,190,3,44
-3.05169777693112,-4.87336030663378,22,190,3,44
-3.30893234773707,-4.39328655087501,1,191,3,45
-3.34662278563319,-4.36464384923681,2,191,3,45
-3.3840652997983,-4.33567780706789,3,191,3,45
-3.42125711642477,-4.30639057022385,4,191,3,45
-3.45819548027709,-4.27678430835495,5,191,3,45
-3.49487765489598,-4.2468612147454,6,191,3,45
-3.5313009228011,-4.21662350615088,7,191,3,45
-3.5674625856924,-4.18607342263426,8,191,3,45
-3.60335996464997,-4.15521322739974,9,191,3,45
-3.63899040033253,-4.12404520662513,10,191,3,45
-3.67435125317443,-4.09257166929248,11,191,3,45
-3.84136721922782,-4.27859765426032,12,191,3,45
-3.8043990548931,-4.31150180692627,13,191,3,45
-3.76714905395224,-4.34408655591791,14,191,3,45
-3.72961997595115,-4.37634948729945,15,191,3,45
-3.69181460111024,-4.40828821097592,16,191,3,45
-3.65373573011852,-4.43990036087019,17,191,3,45
-3.61538618392605,-4.47118359509835,18,191,3,45
-3.57676880353499,-4.50213559614311,19,191,3,45
-3.53788644978913,-4.53275407102552,20,191,3,45
-3.49874200316198,-4.56303675147485,21,191,3,45
-3.4593383635433,-4.5929813940966,22,191,3,45
-3.67435125317443,-4.09257166929248,1,192,3,46
-3.7094399035812,-4.06079494701709,2,192,3,46
-3.74425375212359,-4.02871739387468,3,192,3,46
-3.77879021973017,-3.99634138622711,4,192,3,46
-3.81304674787838,-3.96366932254624,5,192,3,46
-3.84702079878406,-3.93070362323629,6,192,3,46
-3.88070985558948,-3.89744673045453,7,192,3,46
-3.91411142254976,-3.86390110793037,8,192,3,46
-3.94722302521779,-3.8300692407828,9,192,3,46
-3.98004221062752,-3.79595363533635,10,192,3,46
-4.01256654747568,-3.76155681893536,11,192,3,46
-4.1949559359973,-3.93253667434151,12,192,3,46
-4.1609532202015,-3.96849698239709,13,192,3,46
-4.12664225363678,-4.00416329718202,14,192,3,46
-4.0920255781202,-4.03953297647265,15,192,3,46
-4.05710575811627,-4.07460340002064,16,192,3,46
-4.02188538054697,-4.10937196974702,17,192,3,46
-3.98636705460012,-4.1438361099347,18,192,3,46
-3.95055341153609,-4.17799326741925,19,192,3,46
-3.91444710449284,-4.21184091177808,20,192,3,46
-3.87805080828944,-4.24537653551786,21,192,3,46
-3.84136721922782,-4.27859765426032,22,192,3,46
-4.01256654747568,-3.76155681893536,1,193,3,47
-4.04479362630192,-3.72688133975679,2,193,3,47
-4.07672105966728,-3.69192976662142,3,193,3,47
-4.10834648233105,-3.65670468880358,4,193,3,47
-4.13966755142605,-3.62120871583927,5,193,3,47
-4.17068194663209,-3.58544447733292,6,193,3,47
-4.20138737034799,-3.54941462276252,7,193,3,47
-4.23178154786166,-3.5131218212834,8,193,3,47
-4.26186222751872,-3.47656876153042,9,193,3,47
-4.29162718088926,-3.43975815141886,10,193,3,47
-4.32107420293293,-3.40269271794377,11,193,3,47
-4.51748666670261,-3.55736056875939,12,193,3,47
-4.48670114365696,-3.59611079466516,13,193,3,47
-4.45558323786048,-3.63459461432726,14,193,3,47
-4.42413525458264,-3.67280917679628,15,193,3,47
-4.39235952354562,-3.71075165106991,16,193,3,47
-4.36025839875174,-3.74841922630259,17,193,3,47
-4.32783425830905,-3.78580911201378,18,193,3,47
-4.29508950425519,-3.82291853829465,19,193,3,47
-4.26202656237943,-3.85974475601331,20,193,3,47
-4.22864788204292,-3.89628503701846,21,193,3,47
-4.1949559359973,-3.93253667434151,22,193,3,47
-4.32107420293293,-3.40269271794377,1,194,3,48
-4.35020111216227,-3.36537520697798,2,194,3,48
-4.37900575080438,-3.32780838306867,3,194,3,48
-4.40748598496072,-3.28999502923254,4,194,3,48
-4.4356397047652,-3.25193794674968,5,194,3,48
-4.46346482454048,-3.21363995495603,6,194,3,48
-4.49095928295254,-3.1751038910345,7,194,3,48
-4.51812104316328,-3.13633260980483,8,194,3,48
-4.5449480929815,-3.09732898351205,9,194,3,48
-4.57143844501195,-3.05809590161374,10,194,3,48
-4.5975901368025,-3.01863627056595,11,194,3,48
-4.80657150665716,-3.15584701013713,12,194,3,48
-4.7792311016034,-3.197100260778,13,194,3,48
-4.75153664266248,-3.23811666458078,14,194,3,48
-4.72349018148888,-3.27889318297778,15,194,3,48
-4.69509379581402,-3.31942679517243,16,194,3,48
-4.66634958929233,-3.35971449836312,17,194,3,48
-4.63725969134543,-3.39975330796558,18,194,3,48
-4.60782625700439,-3.43954025783402,19,194,3,48
-4.57805146675004,-3.47907240048088,20,194,3,48
-4.54793752635147,-3.51834680729517,21,194,3,48
-4.51748666670261,-3.55736056875939,22,194,3,48
-4.5975901368025,-3.01863627056595,1,195,3,49
-4.62340123098963,-2.9789530136079,2,195,3,49
-4.64886981544185,-2.93904907054538,3,195,3,49
-4.6739940034014,-2.89892739753305,4,195,3,49
-4.69877193362405,-2.85859096685534,5,195,3,49
-4.72320177051692,-2.81804276670633,6,195,3,49
-4.74728170427451,-2.77728580096836,7,195,3,49
-4.77100995101278,-2.73632308898949,8,195,3,49
-4.79438475290127,-2.69515766535983,9,195,3,49
-4.81740437829334,-2.6537925796867,10,195,3,49
-4.84006712185445,-2.61223089636878,11,195,3,49
-5.06007017284783,-2.73096866438554,12,195,3,49
-5.0363773045794,-2.774419515127,13,195,3,49
-5.0123113325786,-2.81766483196709,14,195,3,49
-4.98787403969518,-2.86070141121629,15,195,3,49
-4.96306723628699,-2.90352606464874,16,195,3,49
-4.93789276008587,-2.94613561973843,17,195,3,49
-4.9123524760615,-2.98852691989422,18,195,3,49
-4.88644827628329,-3.03069682469364,19,195,3,49
-4.86018207978011,-3.07264221011563,20,195,3,49
-4.83355583239825,-3.11435996877189,21,195,3,49
-4.80657150665716,-3.15584701013713,22,195,3,49
-4.84006712185445,-2.61223089636878,1,196,3,50
-4.8623713046885,-2.57047569436901,2,196,3,50
-4.88431527446221,-2.52853006698658,3,196,3,50
-4.90589740552752,-2.48639712162768,4,196,3,50
-4.927116099042,-2.44407997957537,5,196,3,50
-4.94796978308734,-2.40158177575835,6,196,3,50
-4.96845691278576,-2.35890565851866,7,196,3,50
-4.9885759704145,-2.31605478937849,8,196,3,50
-5.00832546551819,-2.27303234280597,9,196,3,50
-5.02770393501934,-2.22984150597998,10,196,3,50
-5.04670994332667,-2.18648547855406,11,196,3,50
-5.27610584984151,-2.2858711821247,12,196,3,50
-5.25623593206567,-2.33119793806998,13,196,3,50
-5.23597662304175,-2.3763519947517,14,196,3,50
-5.21532942361516,-2.42133000707751,15,196,3,50
-5.19429586336693,-2.46612864299678,16,196,3,50
-5.1728775005004,-2.51074458374736,17,196,3,50
-5.15107592172573,-2.55517452410153,18,196,3,50
-5.1288927421424,-2.59941517261075,19,196,3,50
-5.10632960511958,-2.6434632518496,20,196,3,50
-5.08338818217434,-2.68731549865851,21,196,3,50
-5.06007017284783,-2.73096866438554,22,196,3,50
-5.04670994332667,-2.18648547855406,1,197,3,51
-5.06534208244149,-2.14296747241933,2,197,3,51
-5.08359897206201,-2.09929071146662,3,197,3,51
-5.10147925968558,-2.05545843134758,4,197,3,51
-5.11898162070889,-2.01147387923498,5,197,3,51
-5.13610475852609,-1.96734031358219,6,197,3,51
-5.15284740462487,-1.92306100388176,7,197,3,51
-5.16920831868042,-1.87863923042321,8,197,3,51
-5.18518628864731,-1.83407828405003,9,197,3,51
-5.20078013084928,-1.78938146591589,10,197,3,51
-5.21598869006694,-1.74455208724008,11,197,3,51
-5.45307908506999,-1.82384990938736,12,197,3,51
-5.43717922770607,-1.87071698709388,13,197,3,51
-5.42087657449492,-1.91744547877958,14,197,3,51
-5.4041723331659,-1.96403192271517,15,197,3,51
-5.38706774119873,-2.01047286769456,16,197,3,51
-5.36956406573182,-2.05676487329047,17,197,3,51
-5.35166260346838,-2.1029045101093,18,197,3,51
-5.33336468058038,-2.1488883600452,19,197,3,51
-5.31467165261029,-2.19471301653329,20,197,3,51
-5.29558490437065,-2.24037508480203,21,197,3,51
-5.27610584984151,-2.2858711821247,22,197,3,51
-5.21598869006694,-1.74455208724008,1,198,3,52
-5.23081083962334,-1.69959346906221,2,198,3,52
-5.24524548146745,-1.65450894199617,3,198,3,52
-5.25929154625548,-1.60930184598342,4,198,3,52
-5.27294799343013,-1.56397553004552,5,198,3,52
-5.28621381129765,-1.51853335203608,6,198,3,52
-5.29908801710282,-1.47297867839196,7,198,3,52
-5.3115696571017,-1.4273148838839,8,198,3,52
-5.32365780663235,-1.3815453513665,9,198,3,52
-5.33535157018329,-1.33567347152764,10,198,3,52
-5.34665008145984,-1.28970264263726,11,198,3,52
-5.5896796306171,-1.34832549002986,12,198,3,52
-5.57786755064617,-1.39638590205163,13,198,3,52
-5.56564225238837,-1.44434286733771,14,198,3,52
-5.55300464151542,-1.49219283315135,15,198,3,52
-5.53995565424385,-1.53993225468251,16,198,3,52
-5.52649625726573,-1.58755759531044,17,198,3,52
-5.51262744767695,-1.63506532686577,18,198,3,52
-5.49835025290346,-1.68245192989175,19,198,3,52
-5.48366573062506,-1.72971389390509,20,198,3,52
-5.46857496869713,-1.77684771765595,21,198,3,52
-5.45307908506999,-1.82384990938736,22,198,3,52
-5.34665008145984,-1.28970264263726,1,199,3,53
-5.35755250344831,-1.24363627029559,2,199,3,53
-5.36805802847802,-1.19747776718093,3,199,3,53
-5.37816587828111,-1.15123055279677,4,199,3,53
-5.38787530405019,-1.1048980532185,5,199,3,53
-5.39718558649385,-1.05848370083957,6,199,3,53
-5.4060960358899,-1.01199093411724,7,199,3,53
-5.41460599213651,-0.965423197317855,8,199,3,53
-5.42271482480107,-0.918783940261657,9,199,3,53
-5.43042193316693,-0.872076618067243,10,199,3,53
-5.43772674627787,-0.825304690895594,11,199,3,53
-5.68489614383596,-0.862818540481753,12,199,3,53
-5.67725929376542,-0.911716464343022,13,199,3,53
-5.66920186229203,-0.960546846637182,14,199,3,53
-5.66072444632453,-1.00930606992321,15,199,3,53
-5.6518276738849,-1.05799052203166,16,199,3,53
-5.64251220406175,-1.10659659633227,17,199,3,53
-5.63277872696157,-1.15512069200115,18,199,3,53
-5.62262796365753,-1.20355921428753,19,199,3,53
-5.61206066613612,-1.25190857478006,20,199,3,53
-5.60107761724142,-1.30016519167265,21,199,3,53
-5.5896796306171,-1.34832549002986,22,199,3,53
-5.43772674627787,-0.825304690895589,1,200,3,54
-5.44462872298044,-0.778471623693739,2,200,3,54
-5.451127351964,-0.73158088593808,3,200,3,54
-5.45722215179863,-0.68463595137734,4,200,3,54
-5.46291267097078,-0.637640297775249,5,200,3,54
-5.46819848791674,-0.590597406652894,6,200,3,54
-5.47307921105384,-0.543510763030797,7,200,3,54
-5.47755447880948,-0.496383855170721,8,200,3,54
-5.48162395964794,-0.449220174317321,9,200,3,54
-5.48528735209486,-0.402023214439425,10,200,3,54
-5.48854438475966,-0.354796471971244,11,200,3,54
-5.738023674976,-0.370923584333574,12,200,3,54
-5.7346185953719,-0.420296996913944,13,200,3,54
-5.73078868508648,-0.469639273149926,14,200,3,54
-5.72653422784628,-0.518946757678491,15,200,3,54
-5.72185553882901,-0.568215797714015,16,200,3,54
-5.71675296464022,-0.617442743318935,17,200,3,54
-5.71122688328763,-0.666623947674124,18,200,3,54
-5.70527770415311,-0.715755767349042,19,200,3,54
-5.69890586796236,-0.764834562571629,20,200,3,54
-5.69211184675228,-0.813856697497999,21,200,3,54
-5.68489614383596,-0.862818540481753,22,200,3,54
-5.48854438475966,-0.354796471971244,1,201,3,55
-5.4913948163556,-0.307543445553324,2,201,3,55
-5.49383843571768,-0.260267635773378,3,201,3,55
-5.49587506181826,-0.212972544906959,4,201,3,55
-5.49750454378047,-0.165661676658001,5,201,3,55
-5.4987267608894,-0.118338535899224,6,201,3,55
-5.49954162260106,-0.0710066284125535,7,201,3,55
-5.49994906854905,-0.023669460629343,8,201,3,55
-5.49994906854905,0.023669460629341,9,201,3,55
-5.49954162260106,0.0710066284125466,10,201,3,55
-5.4987267608894,0.118338535899217,11,201,3,55
-5.74866888638437,0.123717560258278,12,201,3,55
-5.74952078726474,0.0742342024313038,13,201,3,55
-5.74994675348309,0.0247453452034071,14,201,3,55
-5.74994675348309,-0.0247453452034041,15,201,3,55
-5.74952078726474,-0.0742342024313008,16,201,3,55
-5.74866888638437,-0.123717560258275,17,201,3,55
-5.7473911139523,-0.173191752869718,18,201,3,55
-5.74568756462818,-0.222653115130003,19,201,3,55
-5.74355836461394,-0.272097982853981,20,201,3,55
-5.7410036716445,-0.321522693078464,21,201,3,55
-5.73802367497601,-0.370923584333563,22,201,3,55
-5.4987267608894,0.118338535899222,1,202,3,56
-5.49750454378047,0.165661676657999,2,202,3,56
-5.49587506181826,0.212972544906957,3,202,3,56
-5.49383843571769,0.260267635773376,4,202,3,56
-5.4913948163556,0.307543445553321,5,202,3,56
-5.48854438475966,0.354796471971242,6,202,3,56
-5.48528735209486,0.402023214439423,7,202,3,56
-5.48162395964794,0.449220174317329,8,202,3,56
-5.47755447880948,0.496383855170729,9,202,3,56
-5.47307921105384,0.543510763030795,10,202,3,56
-5.46819848791674,0.590597406652892,11,202,3,56
-5.71675296464022,0.617442743318932,12,202,3,56
-5.72185553882901,0.568215797714013,13,202,3,56
-5.72653422784628,0.518946757678489,14,202,3,56
-5.73078868508648,0.469639273149924,15,202,3,56
-5.7346185953719,0.420296996913942,16,202,3,56
-5.738023674976,0.370923584333571,17,202,3,56
-5.74100367164449,0.321522693078472,18,202,3,56
-5.74355836461394,0.272097982853979,19,202,3,56
-5.74568756462818,0.22265311513,20,202,3,56
-5.7473911139523,0.173191752869726,21,202,3,56
-5.74866888638437,0.123717560258278,22,202,3,56
-5.46819848791674,0.590597406652892,1,203,3,57
